"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN","isLab"
132,288230376151728128,0.094709,3,2048,5353,5353,17,5353,2,0,592,0,284,308,296,8.485281,0.094709,0.0473545,0.03348469,21.11732,6250.726,1,1,1,28986,28986,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,3,2,1,2,0.6666667,2,15332448,19946955878,1,"0"
133,576460752303456256,0.094696,3,34525,5353,5353,17,5353,2,0,592,0,284,308,296,8.485281,0.094696,0.047348,0.03348009,21.12022,6251.584,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,2,1,2,1,2,124,34063,1,"0"
138,288230376151728128,0.044403,3,2048,54104,7000,6,7000,6,7,41,1708,0,41,6.833333,12.68929,0.029551,0.0074005,0.009017387,135.126,923.361,-0.07692308,-0.9531161,2579,0,0,64,64,0,0,64,2802823643,5,41,0,5,1708,0,41,65535,120018.6,65535,131712,1,2,2,283,0,6,22,286,1460,64,3225994039,327337865,1,3225994039,1.84467e+19,0.000381,5.1e-05,0.022975,0.006687857,0.009097629,0.006279,0,0,0,0,0,2,1,2,2,1,1,221,25436,1,"0"
138,288230376151728128,0.035924,3,2048,7000,54104,6,7000,7,6,1708,41,0,1448,244,435.3366,0.022909,0.005132,0.006724515,194.8558,47544.82,0.07692308,0.9531161,2611,0,0,64,64,0,0,64,4176721365,7,1708,0,7,41,0,1708,65535,123926.3,65535,131712,0,1,1,795,0,7,25,286,1460,64,327337865,3225994031,1,327337865,1364424194,0.005898,0.000152,0.008098,0.005533167,0.002139277,0.01222102,0.009345767,0,0,0,0,1,2,1,1,1,1,15402338,20038090448,1,"0"
139,288230376151728128,0.045641,3,2048,54107,7000,6,7000,6,6,41,1708,0,41,6.833333,12.68929,0.03049798,0.00760683,0.009214444,131.4607,898.3151,0,-0.9531161,2579,0,0,64,64,0,0,16448,546329014,5,41,0,5,1708,0,41,65535,120018.6,65535,131712,1,2,2,283,0,6,22,286,1460,64,1071576038,3872226581,0.001,1071576.089,1690690495,0.00042496,9.4e-05,0.02311501,0.007836672,0.009191902,0.00666496,0,0,0,0,0,2,1,2,2,1,1,230,25801,1,"0"
139,288230376151728128,0.037943,3,2048,7000,54107,6,7000,6,6,1708,41,0,1448,284.6667,439.2196,0.02297798,0.006323831,0.006804805,158.1319,45014.89,0,0.9531161,2579,0,0,64,64,0,0,64,618253758,6,1708,0,6,41,0,1708,65535,120589.6,65535,131712,0,1,1,795,0,6,22,286,1460,64,3872226581,1071576030,0.001,3872226.765,1687889845,0.00624,0.00624,0.008418,0.006965667,0.000721217,0.01480234,0.009220153,0,0,0,0,1,2,1,1,1,1,15505173,20172185615,1,"0"
129,576460752303456256,170.74516,3,34525,0,0,58,0,16,0,384,0,24,24,24,0,147.8996,10.67157,34.32902,0.0937069,2.248966,-1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,16,0,2,1,1,1,0.5,1,124,34063,1,"0"
130,288230376151728128,99.083516,3,2048,5353,5353,17,5353,3,0,1437,0,306,825,479,199.7632,95.53148,33.02784,32.4057,0.03027749,14.50292,1,1,1,11025,25900,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,3,1,1,1,0.3333333,1,15725455,20459753614,1,"0"
134,576460752303456256,3.515249,3,34525,5353,5353,17,5353,2,0,1131,0,306,825,565.5,183.4942,3.515249,1.757625,1.242828,0.5689498,321.7411,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0.3333333,124,34063,1,"0"
137,68,0,2,2054,0,0,0,0,1,1,28,28,28,28,28,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
137,69,0,2,2054,0,0,0,0,1,1,28,28,28,28,28,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
122,288230376151728128,419.837094,3,2048,5353,5353,17,5353,51,0,10120,0,90,522,198.4314,115.5088,145.9201,8.232101,25.10422,0.1214757,24.10459,1,1,1,4054,59779,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,230,25801,1,"0"
123,576460752303456256,419.837181,3,34525,5353,5353,17,5353,54,0,10791,0,90,522,199.8333,114.8078,124.6208,7.774762,22.52493,0.1286213,25.70282,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,275,48034,1,"0"
141,288230376151728128,1.022855,3,2048,5353,5353,17,5353,3,0,84,0,28,28,28,0,1.022854,0.3409517,0.3936965,2.932967,82.12308,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,229,17019,1,"0"
142,576460752303456256,1.122358,3,34525,5353,5353,17,5353,5,0,140,0,28,28,28,0,1.022854,0.2244716,0.3304535,4.454906,124.7374,1,1,1,65535,0,1,1,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,1952,1,"0"
140,288230376151728128,1.53239,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.819265,0.5107967,0.2722068,1.957726,97.88631,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,229,17019,1,"0"
143,288230376151728128,1.532268,3,2048,137,137,17,137,5,0,250,0,50,50,50,0,0.819154,0.3064536,0.3058029,3.263137,163.1568,1,1,1,51313,36909,64,64,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,17043532,22178504538,1,"0"
145,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,68,0,68,68,68,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,3,1,1,0.5,1,231,17288,1,"0"
146,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,108,0,108,108,108,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,41,2060,1,"0"
147,576460752303456256,0,3,34525,5353,5353,17,5353,1,0,108,0,108,108,108,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,290,48562,1,"0"
136,576460752303456256,301.078699,3,34525,54087,56412,6,56412,44,45,19748,24313,0,1428,448.8182,604.4461,150.1089,6.842698,30.89081,0.1461412,65.59082,-0.01123596,-0.1036064,2611,65535,0,64,64,0,0,16384,4282512901,40,19748,0,43,24313,0,7846,65535,130895.4,65535,131328,12,11,13,218,16,41,127,286,1440,64,806969459,2924903566,0.001,806969.4973,1690955069,0.000457984,8.9e-05,0.201234,0.04849225,0.07748048,0.005449984,0,2,0,0,0,1,1,2,2,2,1,290,48562,1,"0"
136,576460752303456256,301.078384,3,34525,56412,54087,6,56412,45,44,24313,19748,0,1428,540.2889,636.0109,150.1089,6.69063,30.57001,0.1494627,80.75306,0.01123596,0.1036064,2611,65535,0,64,64,0,2,0,2421492247,45,24313,0,45,19748,0,10743,65535,130973.8,65535,131328,11,10,12,538,32,45,139,286,1440,64,2925203594,806969459,0.001,2925203.733,1688837136,0.004992,0.001705984,150.1087,6.851474,30.88888,6.899967,30.88898,2,0,0,0,1,1,1,1,1,1,154,35103,1,"0"
2,68,3600.061647,2,2054,0,0,0,0,47,35,2162,980,46,46,46,0,90.09202,76.59708,26.10315,0.01305533,0.6005452,0.1463415,0.3761935,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
2,69,3482.092216,2,2054,0,0,0,0,35,47,980,2162,28,28,28,0,135.4723,99.48837,36.50051,0.01005143,0.28144,-0.1463415,-0.3761935,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
148,288230376151728128,0,3,2048,138,138,17,138,1,0,201,0,201,201,201,0,0,0,0,0,0,1,1,1,65535,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,231,17288,1,"0"
149,288230376151728128,0,3,2048,137,137,17,137,1,0,50,0,50,50,50,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,3,1,1,1,0.3333333,1,18567644,24165110151,1,"0"
105,576460752303456256,1225.94106,3,34525,0,0,58,0,42,57,856,1656,16,24,20.38095,3.7978,181.7571,29.18907,37.22593,0.0342594,0.6982391,-0.1515152,-0.3184713,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000128,181.757,20.1469,37.19774,0,0,0,1,42,0,2,1,3,2,1,0.6666667,154,35103,1,"0"
105,576460752303456256,1296.701261,3,34525,0,0,58,0,57,42,1656,856,16,52,29.05263,14.28768,249.7482,22.74915,38.55684,0.0439577,1.277087,0.1515152,0.3184713,1,65535,0,64,255,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000126,113.075,11.85654,24.10974,32.00344,44.32777,0,1,57,105,1,2,2,1,1,0.5,0,0,1,"0"
23,68,3519.575016,2,2054,0,0,0,0,120,0,5520,0,46,46,46,0,135.4723,29.32979,35.98839,0.03409503,1.568371,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
150,288230376151728128,7.003526,3,2048,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001054,1.750881,1.256372,0.5711409,98.23623,1,1,1,6083,40361,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,18567644,24165110151,1,"0"
151,576460752303456256,7.003519,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001053,1.75088,1.256371,0.5711414,98.23633,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,154,35103,1,"0"
5,68,3591.048071,2,2054,0,0,0,0,474,0,13272,0,28,28,28,0,27.95705,7.57605,4.269426,0.1319949,3.695857,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
144,576460752303456256,338.207452,3,34525,3722,3722,17,3722,8,0,32,0,4,4,4,0,77.92344,42.27593,16.21554,0.02365412,0.09461648,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,154,35103,1,"0"
4,68,3596.065522,2,2054,0,0,0,0,301,0,8428,0,28,28,28,0,14.03003,11.94706,1.087005,0.08370259,2.343673,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
3,68,3598.117895,2,2054,0,0,0,0,4514,0,207644,0,46,46,46,0,7.988913,0.7971013,1.01325,1.254545,57.70906,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
1,288230376151728128,3600.456335,3,2048,63869,2408,17,2408,18567495,8976902,24165088677,768207154,32,1312,1301.473,123.1774,1.880884,0.000180305,0.006490916,5156.984,6711674,0.3481868,0.938379,1,0,0,64,64,0,0,16448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02821997,9.92e-07,1.880442,0.002290417,0.00992735,0.03118701,0,0,0,0,0,1,1,2,2,2,1,18567644,24165110151,1,"0"
1,288230376151728128,3600.430685,3,2048,2408,63869,17,2408,8976902,18567495,768207154,24165088677,72,1312,85.57598,30.53156,1.8807,0.000390718,0.009770486,2493.286,213365.4,-0.3481868,-0.938379,1,1,1269,58,58,0,0,16452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00296704,1.02e-06,1.059273,0.000842067,0.003614705,0.003132484,0.01056496,0,0,0,0,1,1,1,1,1,1,8976902,768207154,1,"0"
11,576460752303456256,0,3,34525,0,0,58,0,1,0,24,0,24,24,24,0,0,0,0,0,0,-1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,10,1974,1,"0"
5,288230376151728128,37.577189,3,2048,5353,5353,17,5353,5,0,1298,0,172,610,259.6,156.7036,30.57569,7.515438,10.37391,0.1330594,34.54223,1,1,1,17947,44770,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,3,4,1,2,0.6666667,2,295802,376334989,1,"0"
6,576460752303456256,37.57725,3,34525,5353,5353,17,5353,5,0,1298,0,172,610,259.6,156.7036,30.57572,7.51545,10.37392,0.1330592,34.54218,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,4,1,2,1,2,11,1990,1,"0"
15,288230376151728128,0,3,2048,138,138,17,138,1,0,201,0,201,201,201,0,0,0,0,0,0,1,1,1,65535,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,2,1,0.5,0.5,12,575,1,"0"
26,576460752303456256,0,3,34525,54486,56412,6,56412,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,3324280641,1,0,0,1,0,0,0,2048,2048,2048,2048,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.000181984,0.000181984,0.000181984,0,0,0,3,0,0,0,2,1,4,4,2,1,128,30611,1,"0"
26,576460752303456256,0,3,34525,56412,54486,6,56412,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,1234592264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.000181984,0,67,0,0,0,1,2,3,3,3,1,27,6338,1,"0"
18,288230376151728128,0,3,2048,50265,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006605952,0.006605952,0.006605952,0.006605952,0,0.006605952,0,0,0,0,0,2,1,12,12,6,1,460242,586790121,1,"0"
18,288230376151728128,0,3,2048,53,50265,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.006605952,0,0,0,0,0,1,2,11,11,11,1,6,306,1,"0"
19,288230376151728128,0,3,2048,59054,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004951,0.004951,0.004951,0.004951,0,0.004951,0,0,0,0,0,2,1,10,10,5,1,460649,587302394,1,"0"
19,288230376151728128,0,3,2048,53,59054,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.004951,0,0,0,0,0,1,2,9,9,9,1,6,306,1,"0"
20,288230376151728128,0,3,2048,60453,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005553024,0.005553024,0.005553024,0.005553024,0,0.005553024,0,0,0,0,0,2,1,8,8,4,1,469593,598864183,1,"0"
20,288230376151728128,0,3,2048,53,60453,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005553024,0,0,0,0,0,1,2,7,7,7,1,6,306,1,"0"
21,288230376151728128,0,3,2048,50374,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005201984,0.005201984,0.005201984,0.005201984,0,0.005201984,0,0,0,0,0,2,1,6,6,3,1,470812,600458594,1,"0"
21,288230376151728128,0,3,2048,53,50374,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005201984,0,0,0,0,0,1,2,5,5,5,1,6,306,1,"0"
22,288230376151728128,1.025564,3,2048,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.022739,0.1281955,0.3032331,7.800586,218.4164,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,3,1,1,0.5,1,12,575,1,"0"
23,576460752303456256,1.128097,3,34525,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.022206,0.1410121,0.299978,7.091588,198.5645,1,1,1,65535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,8,224,1,"0"
24,288230376151728128,1.637959,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.921387,0.5459864,0.2996078,1.831548,91.57738,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,12,575,1,"0"
13,576460752303456256,306.36765,3,34525,5353,5353,17,5353,4,0,1224,0,306,306,306,0,176.7161,76.59191,47.95831,0.01305621,3.9952,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0.25,75,20296,1,"0"
10,288230376151728128,327.167104,3,2048,5353,5353,17,5353,9,0,2779,0,306,331,308.7778,6.122406,92.11764,36.3519,25.36418,0.02750888,8.49413,1,1,1,59845,30739,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,643897,821179519,1,"0"
25,288230376151728128,0,3,2048,61292,53,17,53,1,1,68,57,68,68,68,0,0,0,0,0,0,0,0.088,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005676,0.005676,0.005676,0.005676,0,0.005676,0,0,0,0,0,1,1,16,16,16,1,650833,830079507,1,"0"
25,288230376151728128,0,3,2048,53,61292,17,53,1,1,57,68,57,57,57,0,0,0,0,0,0,0,-0.088,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005676,0,0,0,0,0,1,1,15,15,15,1,12,572,1,"0"
28,288230376151728128,0,3,2048,61307,53,17,53,1,1,68,57,68,68,68,0,0,0,0,0,0,0,0.088,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002912,0.002912,0.002912,0.002912,0,0.002912,0,0,0,0,0,1,1,14,14,14,1,652398,832073787,1,"0"
28,288230376151728128,0,3,2048,53,61307,17,53,1,1,57,68,57,57,57,0,0,0,0,0,0,0,-0.088,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.002912,0,0,0,0,0,1,1,13,13,13,1,12,572,1,"0"
8,288230376151728128,337.515973,3,2048,5353,5353,17,5353,113,0,26631,0,90,522,235.6726,120.5655,72.29567,2.986867,9.815822,0.334799,78.90294,1,1,1,37456,55407,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,113,26631,1,"0"
9,576460752303456256,337.617785,3,34525,5353,5353,17,5353,111,0,26277,0,90,522,236.7297,121.4046,72.19655,3.041602,9.710547,0.3287741,77.83061,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,162,52740,1,"0"
29,576460752303456256,0,3,34525,3722,3722,17,3722,1,0,4,0,4,4,4,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0.3333333,75,20296,1,"0"
12,576460752303456256,390.119236,3,34525,0,0,58,0,8,6,176,120,16,24,22,2.865456,176.6526,48.76491,47.19385,0.02050655,0.4511441,0.1428571,0.1891892,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02403904,4.188361,0.7329325,1.344187,0,0,0,1,8,0,1,1,2,2,2,1,75,20296,1,"0"
12,576460752303456256,311.451092,3,34525,0,0,58,0,6,8,120,176,16,24,20,3.451677,176.7487,51.90852,53.25291,0.01926466,0.3852932,-0.1428571,-0.1891892,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208,176.6528,68.75233,40.97994,69.48527,41.00198,0,1,6,0,1,1,1,1,1,1,162,52740,1,"0"
30,288230376151728128,0,3,2048,53846,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003116,0.003116,0.003116,0.003116,0,0.003116,0,0,0,0,0,1,1,12,12,12,1,728439,929757083,1,"0"
30,288230376151728128,0,3,2048,53,53846,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.003116,0,0,0,0,0,1,1,11,11,11,1,12,572,1,"0"
