"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN","isLab"
95,576460752303456256,0,3,34525,5353,5353,17,5353,1,0,383,0,383,383,383,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,383,1,"1"
10,288230376151728128,0,3,2048,39586,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3053042246,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,25,25,25,1,32,0,1,"1"
29,288230376151728128,56.689083,3,2048,80,54802,6,80,10,0,0,0,0,0,0,0,28.14232,5.668909,8.164417,0.1764008,0,-1,0,19,1,1,120,120,0,0,0,193221107,1,0,0,10,0,0,0,261,261,261,261,0,0,0,273,0,10,30,258,0,0,1344426225,2085771886,0.001,1344426.289,1695773261,0,65535,0,0,0,0,0,131,0,0,0,1,15,4,4,4,1,40,0,1,"1"
96,288230376151728128,0,3,2048,41370,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1698460157,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,11,11,11,1,786068,1001696152,1,"1"
14,576460752303456256,7.003997,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001244,1.750999,1.256432,0.5711025,98.22963,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,688,1,"1"
39,288230376151728128,0,3,2048,35434,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2841795878,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,4,13,13,13,1,786014,1001695464,1,"1"
26,288230376151728128,0,3,2048,38942,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2893203878,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,9,9,9,1,785997,1001695464,1,"1"
56,288230376151728128,0,3,2048,58210,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1862841623,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,2,2,2,1,786018,1001695464,1,"1"
3,288230376151728128,0.040585,3,2048,443,62986,17,443,2,5,60,186,30,30,30,0,0.040585,0.0202925,0.01434896,49.27929,1478.379,-0.4285714,-0.5121951,1,0,0,57,57,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02205901,0.02200698,0.02227098,0.0221014,7.58e-05,0.0414719,0.000601934,0,0,0,0,1,12,1,13,13,13,2,60,1,"1"
61,288230376151728128,0,3,2048,44246,8080,6,8080,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,235,235,0,32,64,1265869569,0,0,0,0,0,0,0,14600,14600,14600,14600,0,0,0,2,4096,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,49,966,1,"1"
33,288230376151728128,0,3,2048,34574,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3424044119,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,6,6,6,1,786001,1001695464,1,"1"
52,288230376151728128,0,3,2048,54492,10554,6,10554,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3016500292,0,0,0,0,0,0,0,1200,1200,1200,1200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,2,0,1,"1"
66,288230376151728128,0,3,2048,60544,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2040548968,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,25,25,25,1,786054,1001696152,1,"1"
1,288230376151728128,3600.308887,3,2048,55408,2408,17,2408,28629214,13549755,35959621212,1152691706,32,1312,1256.046,265.0089,1.286061,0.000168352,0.006151119,7951.877,9987926,0.3575113,0.9378809,1,0,0,64,64,0,0,16448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02646198,1.98e-06,1.285661,0.005504977,0.008256027,0.03560499,0,0,0,0,0,1,1,2,2,2,1,28629239,35959626216,1,"1"
6,288230376151728128,3539.96394,3,2048,0,0,2,0,58,0,0,0,0,0,0,0,120.0186,61.03386,12.68457,0.01638435,0,1,0,1,38427,4667,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,58,0,1,"1"
55,288230376151728128,14.601351,3,2048,443,54682,6,443,8,0,168,0,0,24,21,6.162336,7.422359,1.825169,2.253958,0.5478945,11.50578,-1,1,17,1,1,50,50,0,0,16448,1785012715,2,24,0,8,0,0,0,63784,63784,63784,63784,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,7,7,13,13,1.857143,76,1512,1,"1"
42,288230376151728128,57.32545,3,2048,443,54824,6,443,11,0,1010,0,56,129,91.81818,26.87782,28.58945,5.211405,8.051864,0.1918868,17.6187,-1,1,19,1,1,120,120,0,0,0,2912898691,2,73,0,11,0,0,0,261,261,261,261,0,0,0,281,64,11,33,258,0,0,2300810735,74885931,0.001,2300810.844,1694816880,0,65535,0,0,0,0,0,3,0,0,0,1,8,1,12,12,12,11,1010,1,"1"
1,288230376151728128,3600.550272,3,2048,63208,2408,17,63208,22499360,10736803,28519737921,917339701,32,1312,1267.58,244.9713,3.525622,0.000165316,0.008022964,6248.867,7920938,0.3539084,0.9376745,1,0,0,64,64,0,0,16448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001459008,0,3.523863,0.005565583,0.01222699,0.008417174,0.01337049,0,0,0,0,1,1,1,1,1,1,0,0,1,"1"
93,69,0,2,2054,0,0,0,0,1,1,28,46,28,28,28,0,0,0,0,0,0,0,-0.2432432,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1"
66,288230376151728128,0,3,2048,39770,443,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3629115427,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,1,16,16,16,1,81,1079,1,"1"
30,288230376151728128,57.722398,3,2048,80,54803,6,80,10,0,0,0,0,0,0,0,28.67797,5.77224,8.300823,0.173243,0,-1,0,19,1,1,120,120,0,0,0,1825083535,1,0,0,10,0,0,0,261,261,261,261,0,0,0,273,0,10,30,258,0,0,2602661620,3850933760,0.001,2602661.744,1694515027,0,65535,0,0,0,0,0,131,0,0,0,1,13,3,3,3,1,40,0,1,"1"
91,576460752303456256,7.004821,3,34525,5353,5353,17,5353,6,0,966,0,33,245,161,55.40683,2.149069,1.16747,0.7360401,0.856553,137.905,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,90,2084,1,"1"
35,288230376151728128,0,3,2048,49952,7001,6,7001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1876096278,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,24,24,24,1,48,966,1,"1"
133,288230376151728128,0,3,2048,53912,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1513276652,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,18,18,18,1,43,34,1,"1"
79,288230376151728128,0,3,2048,137,137,17,137,1,0,68,0,68,68,68,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1991875,2502371033,1,"1"
87,288230376151728128,3.025296,3,2048,36532,22,6,22,3,0,0,0,0,0,0,0,2.007218,1.008432,0.6472234,0.9916385,0,1,0,19,1,1,51,51,0,0,64,1765813979,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,1,3,15,286,1380,0,3222512906,0,0.01,32225128.34,1659737542,0,65535,0,0,0,0,0,3,0,0,0,1,3,20,20,20,1,786068,1001696152,1,"1"
40,288230376151728128,0,3,2048,56530,7001,6,7001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2018881861,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,19,19,19,1,48,966,1,"1"
62,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008692992,0.008692992,0.008692992,0.008692992,0,0.008692992,0,0,0,0,0,2,1,2,2,1,1,8380879,10519179784,1,"1"
22,288230376151728128,0,3,2048,46772,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1625682012,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,1,24,24,24,1,40,0,1,"1"
17,288230376151728128,3540.014196,3,2048,0,0,2,0,60,0,0,0,0,0,0,0,60.01356,59.00024,6.142596,0.01694909,0,1,0,1,9830,10351,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,9,1,1,1,1,60,0,1,"1"
81,288230376151728128,7.153355,3,2048,33118,443,6,443,4,0,0,0,0,0,0,0,4.193264,1.788339,1.327979,0.5591782,0,1,0,19,1,1,48,48,0,0,64,2528517290,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,1,4,20,286,1380,0,4023822149,0,0.1,402382220.9,1289561771,0,65535,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,81,1079,1,"1"
124,288230376151728128,0,3,2048,40760,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1509075550,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,27,27,27,1,43,34,1,"1"
100,288230376151728128,0,3,2048,58372,9286,6,9286,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1100915605,0,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,7,383,1,"1"
51,288230376151728128,0,3,2048,39578,7001,6,7001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2385058826,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,8,8,8,1,48,966,1,"1"
70,288230376151728128,7.003327,3,2048,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001301,1.750832,1.256577,0.5711571,98.23902,1,1,1,14147,19925,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10469876,13136145636,1,"1"
15,288230376151728128,0,3,2048,33724,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2997603184,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,25,25,25,1,35,0,1,"1"
47,288230376151728128,56.840953,3,2048,80,54830,6,80,10,0,0,0,0,0,0,0,28.17978,5.684095,8.173752,0.1759295,0,-1,0,19,1,1,120,120,0,0,0,2190434210,1,0,0,10,0,0,0,261,261,261,261,0,0,0,273,0,10,30,258,0,0,3097213575,4260747051,0.01,30972135.06,1666145555,0,65535,0,0,0,0,0,131,0,0,0,1,6,2,2,2,1,40,0,1,"1"
22,288230376151728128,0,3,2048,36796,7001,6,7001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1971409337,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,37,37,37,1,48,966,1,"1"
8,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01308899,0.01308899,0.01308899,0.01308899,0,0.01308899,0,0,0,0,0,1,1,2,2,2,1,640690,816334283,1,"1"
41,288230376151728128,7.003842,3,2048,35618,2222,6,2222,4,0,0,0,0,0,0,0,4.002675,1.75096,1.258335,0.5711151,0,1,0,19,1,1,50,50,0,20,64,128435041,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,1,4,20,286,1380,0,1789867536,0,0.001,1789867.621,1690163789,0,65535,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,408228,518554470,1,"1"
81,288230376151728128,0,3,2048,34734,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3824654593,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,25,25,25,1,786067,1001696152,1,"1"
59,288230376151728128,0,3,2048,4000,4000,17,4000,1,0,51,0,51,51,51,0,0,0,0,0,0,1,1,1,65535,0,45,45,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,4,51,1,"1"
45,288230376151728128,0,3,2048,36368,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3277714553,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,7,7,7,1,45,0,1,"1"
58,69,0,2,2054,0,0,0,0,1,1,28,46,28,28,28,0,0,0,0,0,0,0,-0.2432432,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1"
169,288230376151728128,0,3,2048,53130,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3883659824,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,17,17,17,1,786106,1001696152,1,"1"
84,288230376151728128,0,3,2048,62632,16041,6,16041,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2887399539,0,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,82,1079,1,"1"
14,288230376151728128,32.020608,3,2048,443,54805,6,443,11,0,616,0,0,77,56,27.40012,15.97862,2.910964,4.553677,0.3435288,19.23761,-1,1,19,1,1,243,243,0,0,16448,2849691188,3,77,0,11,0,0,0,122,122,122,122,0,0,0,281,0,11,33,258,0,0,3759948625,3165370484,0.001,3759948.804,1693357533,0,65535,0,0,0,0,0,3,0,0,0,1,14,1,16,16,16,11,616,1,"1"
153,288230376151728128,152.347937,3,2048,5353,5353,17,5353,5,0,1026,0,172,338,205.2,50.54753,145.3406,30.46959,43.57789,0.03281961,6.734584,1,1,1,44,21262,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,4862191,6098393539,1,"1"
75,288230376151728128,0,3,2048,37306,443,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1719036803,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,1,7,7,7,1,81,1079,1,"1"
94,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,383,0,383,383,383,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,19901456,25007789720,1,"1"
87,288230376151728128,599.952349,3,2048,0,0,2,0,10,0,0,0,0,0,0,0,119.9126,59.99524,22.11841,0.01666799,0,1,0,1,9828,10304,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,15,72,1,"1"
128,288230376151728128,0,3,2048,40792,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2362149237,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,23,23,23,1,43,34,1,"1"
102,288230376151728128,0,3,2048,35856,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,613282230,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,5,5,5,1,786068,1001696152,1,"1"
45,576460752303456256,7.004237,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.002365,1.751059,1.256634,0.5710829,98.22626,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6213271,7796027792,1,"1"
38,288230376151728128,0,3,2048,46348,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,510854478,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,4,6,6,6,1,786006,1001695464,1,"1"
10,288230376151728128,16.077778,3,2048,443,54692,6,443,9,0,168,0,0,24,18.66667,8.297421,8.29483,1.78642,2.453202,0.5597789,10.44921,-1,1,19,1,1,52,52,0,0,64,2842318068,2,24,0,9,0,0,0,505,505,505,505,0,0,0,281,0,9,27,258,0,0,3334240395,1864823898,0.01,33342403.2,1663775056,0,65535,0,0,0,0,0,3,0,0,0,1,16,2,19,19,9.5,19,360,1,"1"
4,288230376151728128,3539.982501,3,2048,0,0,2,0,58,0,0,0,0,0,0,0,120.0138,61.03418,12.61471,0.01638426,0,1,0,1,2172,5415,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,58,0,1,"1"
40,288230376151728128,57.3992,3,2048,443,54822,6,443,11,0,1010,0,56,129,91.81818,26.87782,28.67201,5.21811,8.072184,0.1916403,17.59606,-1,1,19,1,1,120,120,0,0,0,1818178726,2,73,0,11,0,0,0,261,261,261,261,0,0,0,281,64,11,33,258,0,0,2065027852,188561002,0.001,2065027.95,1695052662,0,65535,0,0,0,0,0,3,0,0,0,1,9,2,16,16,8,32,2901,1,"1"
160,288230376151728128,0,3,2048,50944,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2133988439,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,20,20,20,1,786100,1001696152,1,"1"
17,288230376151728128,0,3,2048,42720,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4080650219,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,25,25,25,1,37,0,1,"1"
54,288230376151728128,15.131881,3,2048,443,54685,6,443,8,0,168,0,0,24,21,6.162336,7.883279,1.891485,2.37771,0.5286851,11.10239,-1,1,17,1,1,50,50,0,0,16448,2913395222,2,24,0,8,0,0,0,63784,63784,63784,63784,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,7,5,11,11,2.2,76,1512,1,"1"
34,288230376151728128,0,3,2048,51633,10909,6,10909,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,235,235,0,0,0,3344334650,0,0,0,0,0,0,0,1024,1024,1024,1024,0,0,0,2,4096,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,408218,518554470,1,"1"
68,288230376151728128,0,3,2048,22436,50070,6,50070,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3185923281,0,0,0,0,0,0,0,42340,42340,42340,42340,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,796968,1015787519,1,"1"
13,288230376151728128,7.003982,3,2048,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001226,1.750995,1.256419,0.5711037,98.22984,1,1,1,37214,55784,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,408208,518554470,1,"1"
7,288230376151728128,0,3,2048,59676,9024,6,9024,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2981097830,0,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,1,0,1,"1"
90,288230376151728128,121.247126,3,2048,5353,5353,17,5353,10,0,1198,0,75,187,119.8,50.31912,81.16303,12.12471,22.12439,0.08247618,9.880647,1,1,1,59427,49223,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1575394,2027584282,1,"1"
76,288230376151728128,7.003205,3,2048,5353,5353,17,5353,4,0,748,0,187,187,187,0,4.001574,1.750801,1.256738,0.5711671,106.8082,1,1,1,59343,43047,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3303679,4170327707,1,"1"
72,288230376151728128,0,3,2048,67,68,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.00699904,0,0,0,0,0,1,1,1,1,1,1,1,300,1,"1"
2,288230376151728128,0.068307,3,2048,443,52695,17,443,10,19,290,5687,28,30,29,0.9183696,0.038444,0.0068307,0.01032477,146.3979,4245.539,-0.3103448,-0.9029614,1,0,0,57,57,0,0,16448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001011968,0.03709805,0.01409149,0.01159571,0.02068728,0.01209619,0,0,0,0,1,11,1,11,11,11,10,290,1,"1"
